method,family,snr_db,seed,ss_mse,ss_mse_db,ep_mse,conv_time,inference_time_ms
VSS-LMS (Mathews),burst,10.0,4,0.08671904779393477,-10.618854994827622,0.028193510020792175,104,39.342209998721955
VSS-LMS (Mathews),chirp_interferer,10.0,0,0.02658035580899591,-15.754392098009781,0.042164467506015824,104,30.903241997293662
VSS-LMS (Mathews),chirp_interferer,10.0,1,0.021955124561941812,-16.584640945721276,0.03620413520567595,150,31.87624699785374
VSS-LMS (Mathews),chirp_interferer,10.0,2,0.028896138469874502,-15.391601902137433,0.041888240757115565,104,53.38445400047931
VSS-LMS (Mathews),chirp_interferer,10.0,3,0.03794535344371329,-14.208413975516406,0.04389953305141839,306,33.05718599949614
VSS-LMS (Mathews),chirp_interferer,10.0,4,0.025495563638710653,-15.935353824841007,0.04182224238575902,1199,34.141998999984935
RLS,gaussian,10.0,0,0.03896133456769147,-14.093661753588309,0.0384396665117944,150,16.724659002647968
RLS,gaussian,10.0,1,0.040806747453188554,-13.892680197572725,0.03925190686662466,104,18.222924001747742
RLS,gaussian,10.0,2,0.032812233353710384,-14.839642084857296,0.03926422620609199,573,17.20143599959556
RLS,gaussian,10.0,3,0.04007688487022956,-13.971060430243703,0.038614798105628324,307,18.482994997611968
RLS,gaussian,10.0,4,0.03179318093648538,-14.976660183423359,0.038092207593608825,343,17.155471003206912
RLS,colored,10.0,0,0.059727501840304065,-12.23825649646457,0.054600286969000864,149,16.32523999796831
RLS,colored,10.0,1,0.05342714159142297,-12.722380604015033,0.05529602137105134,103,16.685799997503636
RLS,colored,10.0,2,0.041964762554105105,-13.771152298676718,0.05191394077982136,103,16.480091002449626
RLS,colored,10.0,3,0.06336219854204457,-11.981697619970477,0.053572815965233916,878,19.367518998478772
RLS,colored,10.0,4,0.051510992049572185,-12.881000859582787,0.05518179451767733,746,18.452602002071217
RLS,impulsive,10.0,0,0.030375990139593342,-15.174695568310785,0.04081083985469165,112,16.350993999367347
RLS,impulsive,10.0,1,0.04121446149444314,-13.84950370237005,0.04380824402703227,100,16.56400099818711
RLS,impulsive,10.0,2,0.06330620156301221,-11.985537438040446,0.04274926603565736,102,18.654356001206907
RLS,impulsive,10.0,3,0.039176216392126796,-14.069775101211091,0.045090004209630635,292,17.254327998671215
RLS,impulsive,10.0,4,0.0634119105047671,-11.978291619744795,0.04107731008110149,205,17.0969389982929
RLS,time_varying,10.0,0,0.054389665346330995,-12.644836133351253,0.04171184092560001,103,17.160822000732878
RLS,time_varying,10.0,1,0.05866146354748767,-12.3164710598037,0.0459427215456837,126,16.669146996719064
RLS,time_varying,10.0,2,0.05066781007574447,-12.952678660298066,0.07674114430241495,1200,18.20927599692368
RLS,time_varying,10.0,3,0.20908315595759902,-6.796809531645856,0.12783699022169906,726,17.049310001311824
RLS,time_varying,10.0,4,0.02319589235832715,-16.34588915265205,0.09244525606078026,100,30.412857999181142
RLS,regime_switch,10.0,0,0.03489838532200431,-14.571946664944484,0.16133941679357638,1796,19.30075299969758
RLS,regime_switch,10.0,1,0.2196386741113838,-6.5829118665002815,0.14434095715971662,100,16.48946400018758
RLS,regime_switch,10.0,2,0.05565202472497629,-12.545190305867234,0.0838752013453637,1841,16.940444002102595
RLS,regime_switch,10.0,3,0.0537476337269259,-12.696406510686506,0.07859082016964215,569,16.947355998127023
RLS,regime_switch,10.0,4,0.030975885774037707,-15.089762658490468,0.03976457400797439,340,20.341737003036542
RLS,alpha_stable,10.0,0,0.026053018529466412,-15.84141951628213,0.04583340868561812,149,16.28942699971958
RLS,alpha_stable,10.0,1,0.017905545964692373,-17.470124321906116,0.04803364973592801,100,17.56360999934259
RLS,alpha_stable,10.0,2,0.03582775222948838,-14.457804378433002,0.04828187789992108,104,17.154171997390222
RLS,alpha_stable,10.0,3,0.040846235828832185,-13.888479595392964,0.04687999281915577,133,16.672768000717042
RLS,alpha_stable,10.0,4,0.02179099069670411,-16.617230246979613,0.04357932576523314,100,18.383359001745703
RLS,burst,10.0,0,0.0036759979922463765,-24.34624734370329,0.052612106723223306,100,16.00749499993981
RLS,burst,10.0,1,0.048291658667484805,-13.161278776769116,0.055643671746472646,100,18.02496499658446
RLS,burst,10.0,2,0.008077795976072374,-20.927071201126278,0.043882592441211205,100,16.45245200052159
RLS,burst,10.0,3,0.0006548948851034587,-31.838284008457748,0.13932488896263684,100,20.46690100178239
RLS,burst,10.0,4,0.29499079639776,-5.301915336339899,0.07467845797360018,100,15.953142999933334
RLS,chirp_interferer,10.0,0,0.019020792191697226,-17.207713991887005,0.03721053638249688,100,16.644145998725435
RLS,chirp_interferer,10.0,1,0.01055167746239714,-19.76678492481373,0.028908951608239447,547,16.83400399997481
