step,ss_mse,ss_mse_db,ep_mse,family,snr_db,divergence_count
624000,0.23153274493114445,-6.353875794292589,0.28753864136488866,impulsive,20.0,0
624000,0.059068289669083895,-12.286456040126856,0.06348346457792899,regime_switch,0.0,0
624000,0.19477260332187446,-7.104721309402572,0.2048500705276862,colored,5.0,0
624000,0.14135250188353163,-8.496965002623245,0.12187506935806454,regime_switch,5.0,0
624000,0.1918182730965907,-7.17110023195378,0.19961465744457696,regime_switch,0.0,0
624000,0.277566387362297,-5.566331270733976,0.3148177575992371,impulsive,5.0,0
624000,0.0530507324450635,-12.753086156252653,0.04047280769357619,impulsive,5.0,0
640000,0.061043079823089055,-12.143635629158132,0.0914919325917048,time_varying,0.0,0
640000,0.1610524306759971,-7.930327162237305,0.10293710006301257,colored,20.0,0
640000,0.0833254914563586,-10.79222116172209,0.08072406438608906,regime_switch,15.0,0
640000,0.08489337794790683,-10.711261852850562,0.0785737494081908,time_varying,0.0,0
640000,0.09168025241072769,-10.377241996865719,0.08638241364986605,regime_switch,10.0,0
640000,0.032456035595622316,-14.8870452898477,0.05136052512395833,impulsive,0.0,0
640000,0.20877204258035717,-6.803276597194955,0.24570193517254812,regime_switch,20.0,0
640000,0.07471988094110713,-11.265638287777904,0.07444861775726035,regime_switch,10.0,0
656000,0.0780796902112062,-11.074619184381412,0.05580410506324959,regime_switch,20.0,0
656000,0.3083917271305447,-5.108972807809704,0.30423896635461706,time_varying,10.0,0
656000,0.04998946814155069,-13.011214838512135,0.07088612228141608,time_varying,5.0,0
656000,0.023030052433186433,-16.37705073244978,0.059805863889171,time_varying,5.0,0
656000,0.18614997496411412,-7.301370178528601,0.2388540065351499,time_varying,15.0,0
656000,0.06153062443661272,-12.109086774939081,0.061523027703377295,gaussian,15.0,0
656000,0.19112404813586908,-7.186846645093014,0.11860545744623963,gaussian,10.0,0
656000,0.11097066477306201,-9.547918122992492,0.1276588549088762,regime_switch,10.0,0
672000,0.11848867327329796,-9.263231633212287,0.12960332538071848,time_varying,15.0,0
672000,0.1346964140696086,-8.706439660444762,0.16702578883249716,impulsive,0.0,0
672000,0.18236463951848733,-7.390593674895908,0.27479011006841403,regime_switch,15.0,0
672000,0.39850309786336263,-3.995682981570307,0.4122252394401415,gaussian,10.0,0
672000,0.11724578608738065,-9.309027572393218,0.1192990117975951,colored,0.0,0
672000,0.4694488337307892,-3.284117355360385,0.46482010621187914,colored,15.0,0
